"subj_id","block_ix","trial_ix","cue","cue_type","cue_l","cue_q","mask_type","mask_c","mask_m","mask_r","pic","up_pic","response","rt","is_correct","is_error"
"MWP502",1,113,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tree","left","left",537.293328671,1,0
"MWP502",1,114,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"donkey","right","timeout",NA,NA,NA
"MWP502",1,115,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"elephant","right","timeout",NA,NA,NA
"MWP502",1,116,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"gorilla","left","timeout",NA,NA,NA
"MWP502",1,117,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tomato","left","timeout",NA,NA,NA
"MWP502",1,118,"gorilla","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"gorilla","right","left",NA,0,1
"MWP502",1,119,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"pig","right","left",NA,0,1
"MWP502",1,120,"elephant","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","timeout",NA,NA,NA
"MWP502",1,121,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"pig","right","timeout",NA,NA,NA
"MWP502",1,122,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"deer","right","timeout",NA,NA,NA
"MWP502",1,123,"wine_glass","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tree","left","timeout",NA,NA,NA
"MWP502",1,124,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tiger","right","left",NA,0,1
"MWP502",1,125,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","left","timeout",NA,NA,NA
"MWP502",1,126,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","right","timeout",NA,NA,NA
"MWP502",1,127,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"strawberry","right","left",NA,0,1
"MWP502",1,128,"wine_glass","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","right","timeout",NA,NA,NA
"MWP502",1,129,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tiger","left","timeout",NA,NA,NA
"MWP502",1,130,"tree","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tree","left","timeout",NA,NA,NA
"MWP502",1,131,"wine_glass","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"wine_glass","right","timeout",NA,NA,NA
"MWP502",1,132,"tiger","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tiger","left","timeout",NA,NA,NA
"MWP502",1,133,"deer","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","right","timeout",NA,NA,NA
"MWP502",1,134,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"deer","right","left",NA,0,1
"MWP502",1,135,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"strawberry","right","timeout",NA,NA,NA
"MWP503",0,0,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"wine_glass","left","left",559.613347636,1,0
"MWP503",0,1,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"skunk","left","left",598.547772272,1,0
"MWP503",0,2,"swan","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"swan","right","right",472.211639863,1,0
"MWP503",0,3,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"saltshaker","left","left",422.838330385,1,0
"MWP503",0,4,"skunk","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",434.123929823,1,0
"MWP503",0,5,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"wine_glass","right","right",480.832388508,1,0
"MWP503",0,6,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"piano","left","left",398.898396525,1,0
"MWP503",0,7,"saltshaker","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"saltshaker","left","left",430.542406859,1,0
"MWP503",0,8,"skunk","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"skunk","right","left",NA,0,1
"MWP503",0,9,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",488.883211161,1,0
"MWP503",0,10,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tree","right","right",479.750327533,1,0
"MWP503",0,11,"saltshaker","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rhinoceros","right","right",472.381591098,1,0
"MWP503",0,12,"rabbit","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rabbit","left","left",469.676818815,1,0
"MWP503",0,13,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tomato","right","right",452.754693106,1,0
"MWP503",0,14,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"piano","left","left",450.152195641,1,0
"MWP503",0,15,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"wine_glass","right","right",440.947453491,1,0
"MWP503",0,16,"tree","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tree","right","right",389.563244302,1,0
"MWP503",0,17,"piano","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"skunk","left","right",NA,0,1
"MWP503",0,18,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"rabbit","right","right",471.293827053,1,0
"MWP503",0,19,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"piano","left","left",510.057920357,1,0
"MWP503",0,20,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",482.271841378,1,0
"MWP503",0,21,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"skunk","left","left",529.116413207,1,0
"MWP503",0,22,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"giraffe","left","left",463.980220258,1,0
"MWP503",0,23,"wine_glass","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","left","left",426.079950877,1,0
"MWP503",0,24,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tomato","left","left",440.326580079,1,0
"MWP503",0,25,"rabbit","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rabbit","left","left",422.995734843,1,0
"MWP503",0,26,"saltshaker","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"saltshaker","right","right",443.207006669,1,0
"MWP503",0,27,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"wine_glass","right","right",560.742553906,1,0
"MWP503",0,28,"giraffe","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",367.409889703,1,0
"MWP503",0,29,"tree","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tree","right","right",463.459340623,1,0
"MWP503",0,30,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"saltshaker","right","right",443.924832158,1,0
"MWP503",0,31,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",467.58569614,1,0
"MWP503",0,32,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"skunk","left","right",NA,0,1
"MWP503",0,33,"tomato","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tomato","left","left",370.373961166,1,0
"MWP503",0,34,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"giraffe","left","left",432.4061675,1,0
"MWP503",0,35,"swan","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",450.086040189,1,0
"MWP503",0,36,"piano","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"wine_glass","left","left",560.722783208,1,0
"MWP503",0,37,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","right","right",502.756860224,1,0
"MWP503",0,38,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",485.673908028,1,0
"MWP503",0,39,"rhinoceros","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rhinoceros","right","right",415.345647372,1,0
"MWP503",0,40,"swan","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"swan","left","left",523.535396555,1,0
"MWP503",0,41,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","right","right",434.484743513,1,0
"MWP503",0,42,"tomato","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rabbit","left","left",560.548649752,1,0
"MWP503",0,43,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",421.609890764,1,0
"MWP503",0,44,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tree","right","right",451.68479858,1,0
"MWP503",0,45,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",449.284189614,1,0
"MWP503",0,46,"rabbit","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",593.356084661,1,0
"MWP503",0,47,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rhinoceros","left","left",472.093776567,1,0
"MWP503",0,48,"piano","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"piano","left","left",435.743599432,1,0
"MWP503",0,49,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"rhinoceros","right","right",490.604775492,1,0
"MWP503",0,50,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"wine_glass","left","left",480.737717589,1,0
"MWP503",0,51,"rhinoceros","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tree","right","right",453.797593014,1,0
"MWP503",0,52,"piano","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"piano","left","left",452.554325457,1,0
"MWP503",0,53,"tomato","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tomato","left","left",400.246600388,1,0
"MWP503",0,54,"tomato","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",470.732645714,1,0
"MWP503",0,55,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"giraffe","right","right",501.645903685,1,0
"MWP503",0,56,"skunk","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"skunk","left","left",576.675768709,1,0
"MWP503",0,57,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"piano","left","left",423.523458187,1,0
"MWP503",0,58,"swan","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",505.623599514,1,0
"MWP503",0,59,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"tree","left","left",383.687569527,1,0
"MWP503",0,60,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","right","left",NA,0,1
"MWP503",0,61,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"piano","left","left",410.482456209,1,0
"MWP503",0,62,"rabbit","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",410.698792315,1,0
"MWP503",0,63,"giraffe","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",364.144316409,1,0
"MWP503",0,64,"skunk","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"skunk","right","right",502.643179148,1,0
"MWP503",0,65,"swan","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"swan","left","left",368.914737715,1,0
"MWP503",0,66,"rhinoceros","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","left","left",396.149900858,1,0
"MWP503",0,67,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"swan","left","left",354.224790353,1,0
"MWP503",0,68,"piano","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"piano","right","right",395.321435994,1,0
"MWP503",0,69,"giraffe","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"giraffe","right","right",431.73510721,1,0
"MWP503",0,70,"rhinoceros","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rhinoceros","left","left",401.829390205,1,0
"MWP503",0,71,"skunk","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","left","left",477.122736746,1,0
"MWP503",0,72,"rhinoceros","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rhinoceros","left","left",377.023351379,1,0
"MWP503",0,73,"piano","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",526.798308594,1,0
"MWP503",0,74,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"swan","left","left",516.686399234,1,0
"MWP503",0,75,"skunk","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"skunk","left","left",336.136198253,1,0
"MWP503",0,76,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",393.158454681,1,0
"MWP503",0,77,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",398.953906377,1,0
"MWP503",0,78,"rabbit","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"saltshaker","right","right",407.866651774,1,0
"MWP503",0,79,"piano","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"piano","left","left",438.506162725,1,0
"MWP503",0,80,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rhinoceros","left","left",428.858482628,1,0
"MWP503",0,81,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",411.675536889,1,0
"MWP503",0,82,"wine_glass","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","right","right",433.186346432,1,0
"MWP503",0,83,"wine_glass","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",421.059735352,1,0
"MWP503",0,84,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tree","right","right",402.331639896,1,0
"MWP503",0,85,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"swan","left","left",434.266886557,1,0
"MWP503",0,86,"tree","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tree","left","left",423.657670268,1,0
"MWP503",0,87,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","right","right",453.555403044,1,0
"MWP503",0,88,"tree","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tree","left","left",357.546633924,1,0
"MWP503",0,89,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"giraffe","left","left",387.672869372,1,0
"MWP503",0,90,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"skunk","right","right",538.541293587,1,0
"MWP503",0,91,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",416.396151413,1,0
"MWP503",0,92,"rhinoceros","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","left","left",360.69966678,1,0
"MWP503",0,93,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","left","left",422.941745957,1,0
"MWP503",0,94,"rhinoceros","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"piano","left","left",445.582141983,1,0
"MWP503",0,95,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",352.278905571,1,0
"MWP503",0,96,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"piano","left","left",328.92030396,1,0
"MWP503",0,97,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"skunk","left","left",332.583570853,1,0
"MWP503",0,98,"wine_glass","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"wine_glass","right","right",440.823126701,1,0
"MWP503",0,99,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rabbit","left","left",390.306543326,1,0
"MWP503",0,100,"giraffe","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"giraffe","right","right",390.949848806,1,0
"MWP503",0,101,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",381.044390379,1,0
"MWP503",0,102,"tomato","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"giraffe","right","right",515.731326421,1,0
"MWP503",0,103,"wine_glass","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"wine_glass","left","left",522.805784945,1,0
"MWP503",0,104,"giraffe","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tomato","right","right",458.684356883,1,0
"MWP503",0,105,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tree","right","right",425.528274616,1,0
"MWP503",1,106,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",440.070702811,1,0
"MWP503",1,107,"tree","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"piano","right","right",392.081336351,1,0
"MWP503",1,108,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"wine_glass","left","left",398.936036741,1,0
"MWP503",1,109,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"skunk","right","right",389.038942871,1,0
"MWP503",1,110,"giraffe","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"giraffe","left","left",323.520264472,1,0
"MWP503",1,111,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"skunk","right","right",395.125250565,1,0
"MWP503",1,112,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tree","left","left",320.437569404,1,0
"MWP503",1,113,"skunk","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"skunk","right","right",417.178231291,1,0
"MWP503",1,114,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"piano","right","right",381.102561601,1,0
"MWP503",1,115,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"wine_glass","right","right",419.456414529,1,0
"MWP503",1,116,"tree","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tree","right","right",353.137406521,1,0
"MWP503",1,117,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",361.731160665,1,0
"MWP503",1,118,"wine_glass","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"wine_glass","left","left",338.596879505,1,0
"MWP503",1,119,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"rabbit","left","left",432.462437777,1,0
"MWP503",1,120,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","right","right",382.897505304,1,0
"MWP503",1,121,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"saltshaker","right","right",372.342278017,1,0
"MWP503",1,122,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"skunk","right","right",377.746119397,1,0
"MWP503",1,123,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"rabbit","right","right",511.340348865,1,0
"MWP503",1,124,"skunk","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"skunk","left","left",457.215628237,1,0
"MWP503",1,125,"rhinoceros","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rhinoceros","right","right",450.881427154,1,0
"MWP503",1,126,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"piano","right","right",392.387400614,1,0
"MWP503",1,127,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rhinoceros","right","right",421.094714082,1,0
"MWP503",1,128,"saltshaker","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"saltshaker","left","left",337.292779237,1,0
"MWP503",1,129,"tomato","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"swan","left","left",509.88872943,1,0
"MWP503",1,130,"tomato","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",290.164195001,1,0
"MWP503",1,131,"tree","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"piano","right","right",522.171984543,1,0
"MWP503",1,132,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"saltshaker","right","right",401.928243344,1,0
"MWP503",1,133,"skunk","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"skunk","right","right",402.181839454,1,0
"MWP503",1,134,"tree","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tree","left","left",476.185913663,1,0
"MWP503",1,135,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",354.97265181,1,0
"MWP503",1,136,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"giraffe","right","right",343.604167923,1,0
"MWP503",1,137,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","right","right",606.495939777,1,0
"MWP503",1,138,"skunk","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","right","right",344.341003569,1,0
"MWP503",1,139,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tomato","left","left",412.413132843,1,0
"MWP503",1,140,"piano","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rhinoceros","left","left",450.060566538,1,0
"MWP503",1,141,"giraffe","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",375.496451627,1,0
"MWP503",1,142,"rabbit","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rabbit","right","right",398.648602422,1,0
"MWP503",1,143,"rhinoceros","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"skunk","right","right",464.880543645,1,0
"MWP503",1,144,"swan","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"swan","left","left",355.409886688,1,0
"MWP503",1,145,"tree","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"tree","right","right",356.488145655,1,0
"MWP503",1,146,"tomato","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tomato","right","right",512.275651097,1,0
"MWP503",1,147,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"skunk","right","right",414.950615261,1,0
"MWP503",1,148,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"swan","left","left",373.80340253,1,0
"MWP503",1,149,"saltshaker","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"saltshaker","left","left",312.638822012,1,0
"MWP503",1,150,"piano","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"piano","right","right",377.717604046,1,0
"MWP503",1,151,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"wine_glass","left","right",NA,0,1
"MWP503",1,152,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",347.468562773,1,0
"MWP503",1,153,"rabbit","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rabbit","left","left",353.100526729,1,0
"MWP503",1,154,"rabbit","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tree","right","right",401.425993652,1,0
"MWP503",1,155,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"saltshaker","left","left",367.033867864,1,0
"MWP503",1,156,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",365.247288602,1,0
"MWP503",1,157,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"swan","right","right",401.465915143,1,0
"MWP503",1,158,"saltshaker","invalid",0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"rabbit","right","right",422.629978508,1,0
"MWP503",1,159,"saltshaker","invalid",0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"tomato","left","left",425.863994868,1,0
"MWP503",1,160,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"saltshaker","right","right",431.760961073,1,0
"MWP503",1,161,"rhinoceros","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","right","right",352.00249718,1,0
"MWP503",1,162,"noise","noise",0,0.666666666666667,"during",0.5,0.333333333333333,-0.5,"skunk","right","right",422.867986257,1,0
"MWP503",1,163,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tree","left","left",403.500007233,1,0
"MWP503",1,164,"tree","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"giraffe","left","left",408.030139632,1,0
"MWP503",1,165,"piano","valid",-0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"piano","left","left",374.692319776,1,0
"MWP503",1,166,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"swan","left","left",347.373511759,1,0
"MWP503",1,167,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"rabbit","right","right",433.799615712,1,0
"MWP503",1,168,"swan","valid",-0.5,-0.333333333333333,"during",0.5,0.333333333333333,-0.5,"swan","left","left",321.326486534,1,0
"MWP503",1,169,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rhinoceros","left","left",409.358572797,1,0
"MWP503",1,170,"wine_glass","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"wine_glass","right","right",390.752903069,1,0
"MWP503",1,171,"piano","invalid",0.5,-0.333333333333333,"nomask",-0.5,-0.666666666666667,0,"tomato","left","left",375.215100474,1,0
"MWP503",1,172,"noise","noise",0,0.666666666666667,"nomask",-0.5,-0.666666666666667,0,"rabbit","left","left",333.767146221,1,0
"MWP503",1,173,"rhinoceros","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"rhinoceros","right","right",342.954018852,1,0
"MWP503",1,174,"noise","noise",0,0.666666666666667,"after",0.5,0.333333333333333,0.5,"tree","left","left",341.82557289,1,0
"MWP503",1,175,"giraffe","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"giraffe","left","left",354.45671482,1,0
"MWP503",1,176,"skunk","valid",-0.5,-0.333333333333333,"after",0.5,0.333333333333333,0.5,"skunk","left","right",NA,0,1
